Time,Day_of_week,Age_band_of_driver,Sex_of_driver,Educational_level,Vehicle_driver_relation,Driving_experience,Type_of_vehicle,Owner_of_vehicle,Service_year_of_vehicle,Defect_of_vehicle,Area_accident_occured,Lanes_or_Medians,Road_allignment,Types_of_Junction,Road_surface_type,Road_surface_conditions,Light_conditions,Weather_conditions,Type_of_collision,Number_of_vehicles_involved,Number_of_casualties,Vehicle_movement,Casualty_class,Sex_of_casualty,Age_band_of_casualty,Casualty_severity,Work_of_casuality,Fitness_of_casuality,Pedestrian_movement,Cause_of_accident,Accident_severity,is_severe,hour,minute
1900-01-01 13:35:00,Tuesday,31-50,Male,High school,Employee,Above 10yr,Lorry (41?100Q),Owner,,No defect,Office areas,Two-way (divided with solid lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,5,Going straight,,,,,,,Not a Pedestrian,Driving carelessly,Slight Injury,False,13,35
1900-01-01 12:00:00,Tuesday,,Female,Junior high school,Employee,Above 10yr,Lorry (41?100Q),Owner,,No defect,Residential areas,Undivided Two way,Tangent road with flat terrain,Y Shape,Earth roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,2,Going straight,Pedestrian,Male,31-50,3,,Normal,Crossing from nearside - masked by parked or statioNot a Pedestrianry vehicle,Changing lane to the right,Slight Injury,False,12,0
1900-01-01 12:00:00,Tuesday,18-30,Male,Junior high school,Employee,Above 10yr,Pick up upto 10Q,Owner,,No defect,Office areas,One way,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,2,Going straight,Pedestrian,Male,31-50,3,Driver,Normal,Unknown or other,No distancing,Slight Injury,False,12,0
1900-01-01 12:00:00,Tuesday,18-30,Male,Junior high school,Employee,Above 10yr,Lorry (11?40Q),Owner,,No defect,Residential areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,2,Going straight,Driver or rider,Male,31-50,3,Driver,Normal,Not a Pedestrian,Moving Backward,Slight Injury,False,12,0
1900-01-01 17:12:00,Wednesday,31-50,Male,Junior high school,Employee,Above 10yr,Automobile,Owner,,No defect,Office areas,Undivided Two way,Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,,,,,Driver,Normal,Not a Pedestrian,Driving carelessly,Slight Injury,False,17,12
1900-01-01 17:12:00,Wednesday,31-50,Male,Junior high school,Employee,5-10yr,Automobile,Owner,,No defect,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,Driver or rider,Male,31-50,3,Driver,Normal,Not a Pedestrian,No distancing,Slight Injury,False,17,12
1900-01-01 19:55:00,Monday,Under 18,Male,Junior high school,Employee,2-5yr,Pick up upto 10Q,Owner,,No defect,Office areas,One way,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Rollover,2,2,Going straight,,,,,Driver,Normal,Not a Pedestrian,No priority to vehicle,Slight Injury,False,19,55
1900-01-01 19:55:00,Monday,18-30,Male,Junior high school,Employee,Below 1yr,Automobile,Owner,,No defect,School areas,Undivided Two way,Tangent road with flat terrain,Y Shape,Earth roads,Dry,Daylight,Normal,Collision with roadside objects,2,2,Going straight,Driver or rider,Male,18-30,3,Driver,Normal,Not a Pedestrian,Changing lane to the right,Slight Injury,False,19,55
1900-01-01 19:55:00,Monday,18-30,Male,Junior high school,Employee,Below 1yr,Other,Owner,,,Residential areas,One way,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,2,Getting off,,,,,Employee,Normal,Not a Pedestrian,Moving Backward,Slight Injury,False,19,55
1900-01-01 08:30:00,Wednesday,,Male,Junior high school,Employee,2-5yr,Lorry (41?100Q),Owner,,,Office areas,Undivided Two way,Tangent road with flat terrain,Other,Asphalt roads,Wet or damp,Daylight,Other,Vehicle with vehicle collision,2,2,Getting off,Driver or rider,Male,18-30,3,,Normal,Not a Pedestrian,Driving under the influence of drugs,Slight Injury,False,8,30
1900-01-01 08:30:00,Wednesday,18-30,Male,Elementary school,Employee,Below 1yr,Public (13?45 seats),Owner,,No defect,Residential areas,Undivided Two way,Tangent road with flat terrain,Other,Asphalt roads,Wet or damp,Daylight,Other,Vehicle with vehicle collision,2,2,Getting off,,,,,Driver,Normal,Not a Pedestrian,Changing lane to the right,Slight Injury,False,8,30
1900-01-01 08:30:00,Wednesday,18-30,Male,Junior high school,Employee,Below 1yr,Pick up upto 10Q,Owner,Above 10yr,,Office areas,Undivided Two way,Tangent road with flat terrain,Other,Asphalt roads,Wet or damp,Daylight,Other,Collision with pedestrians,2,2,Moving Backward,Driver or rider,Male,31-50,2,,,Not a Pedestrian,No priority to vehicle,Slight Injury,False,8,30
1900-01-01 10:45:00,Sunday,,Male,Junior high school,Employee,,Stationwagen,Owner,Above 10yr,,Residential areas,One way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Collision with pedestrians,2,2,Going straight,,,,,Self-employed,Normal,Not a Pedestrian,Changing lane to the left,Slight Injury,False,10,45
1900-01-01 10:45:00,Sunday,18-30,Male,,Employee,5-10yr,Other,Owner,,No defect,Other,other,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,2,Going straight,Driver or rider,Female,18-30,3,,,Not a Pedestrian,Driving carelessly,Slight Injury,False,10,45
1900-01-01 10:45:00,Sunday,18-30,Male,Writing & reading,Employee,Below 1yr,Pick up upto 10Q,Other,,,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,2,Waiting to go,,,,,Self-employed,Normal,Not a Pedestrian,No priority to pedestrian,Slight Injury,False,10,45
1900-01-01 04:14:00,Sunday,18-30,Male,Junior high school,Employee,Below 1yr,Public (13?45 seats),Owner,5-10yrs,,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Darkness - lights lit,Normal,Collision with pedestrians,2,1,Going straight,Pedestrian,Female,18-30,3,,,Not a Pedestrian,No priority to pedestrian,Slight Injury,False,4,14
1900-01-01 04:14:00,Sunday,18-30,Male,Junior high school,Employee,1-2yr,Public (12 seats),Owner,Above 10yr,No defect,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Darkness - lights lit,Normal,Collision with pedestrians,2,1,Other,Pedestrian,Male,Under 18,3,Self-employed,Normal,Crossing from nearside - masked by parked or statioNot a Pedestrianry vehicle,Changing lane to the right,Slight Injury,False,4,14
1900-01-01 14:49:00,Thursday,18-30,Male,Elementary school,Employee,Above 10yr,Lorry (41?100Q),Owner,2-5yrs,No defect,Residential areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Collision with pedestrians,3,2,Going straight,Pedestrian,Male,18-30,3,,,Not a Pedestrian,Drunk driving,Slight Injury,False,14,49
1900-01-01 14:49:00,Thursday,18-30,Male,Elementary school,Employee,Above 10yr,Pick up upto 10Q,Owner,,No defect,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,3,2,Going straight,Driver or rider,Male,31-50,3,,,Not a Pedestrian,Changing lane to the left,Slight Injury,False,14,49
1900-01-01 14:49:00,Thursday,18-30,Male,Elementary school,Employee,Below 1yr,Lorry (41?100Q),Governmental,,No defect,Other,Undivided Two way,Tangent road with flat terrain,Y Shape,Earth roads,Dry,Daylight,Normal,Collision with roadside objects,3,2,Going straight,,,,,Self-employed,Normal,Not a Pedestrian,Changing lane to the left,Slight Injury,False,14,49
1900-01-01 20:32:00,Tuesday,18-30,Male,High school,Employee,2-5yr,Pick up upto 10Q,Owner,,No defect,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Crossing,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,2,1,Going straight,Pedestrian,Male,Under 18,3,Employee,Normal,"In carriageway, statioNot a Pedestrianry - not crossing  (standing or playing) - masked by parked or statioNot a Pedestrianry vehicle",Driving to the left,Slight Injury,False,20,32
1900-01-01 20:32:00,Tuesday,31-50,Male,Junior high school,Employee,2-5yr,Long lorry,Owner,,No defect,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Crossing,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,2,1,Overtaking,,,,,Other,Normal,Not a Pedestrian,Changing lane to the left,Slight Injury,False,20,32
1900-01-01 18:03:00,Thursday,18-30,Male,Above high school,Employee,Above 10yr,Automobile,Owner,,No defect, Church areas,Undivided Two way,Tangent road with flat terrain,O Shape,Asphalt roads,Dry,Daylight,Normal,Collision with roadside objects,2,1,Going straight,Driver or rider,Female,5,2,Employee,Normal,Not a Pedestrian,Driving under the influence of drugs,Slight Injury,False,18,3
1900-01-01 18:03:00,Thursday,18-30,Male,Junior high school,Employee,2-5yr,Public (> 45 seats),Governmental,,No defect,Other,One way,Tangent road with flat terrain,O Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,Passenger,Female,5,3,,,Not a Pedestrian,No priority to pedestrian,Slight Injury,False,18,3
1900-01-01 05:45:00,Monday,18-30,Male,Junior high school,Employee,2-5yr,Lorry (41?100Q),Owner,,No defect,Office areas,Undivided Two way,Tangent road with flat terrain,No junction,Other,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,Driver or rider,Male,Under 18,3,Employee,Normal,Not a Pedestrian,Changing lane to the left,Slight Injury,False,5,45
1900-01-01 05:45:00,Monday,31-50,Male,High school,Employee,1-2yr,Public (> 45 seats),Owner,1-2yr,,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Gravel roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Turnover,,,,,,,Not a Pedestrian,Moving Backward,Slight Injury,False,5,45
1900-01-01 13:00:00,Tuesday,31-50,Male,Junior high school,Employee,5-10yr,,Owner,Below 1yr,,Residential areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Gravel roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,3,Going straight,Pedestrian,Male,18-30,3,Employee,Normal,Unknown or other,No distancing,Slight Injury,False,13,0
1900-01-01 13:00:00,Tuesday,31-50,Male,Junior high school,Employee,Below 1yr,,,,,Other,Undivided Two way,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Collision with pedestrians,2,3,Going straight,Driver or rider,Male,31-50,3,Employee,Normal,Not a Pedestrian,Changing lane to the right,Slight Injury,False,13,0
1900-01-01 13:00:00,Tuesday,31-50,Male,Junior high school,Employee,Below 1yr,Automobile,Owner,5-10yrs,,Residential areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Rollover,2,3,Getting off,,,,,Employee,Normal,Not a Pedestrian,No priority to vehicle,Slight Injury,False,13,0
1900-01-01 06:45:00,Wednesday,18-30,Male,Elementary school,Employee,,Automobile,Governmental,,,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Earth roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Moving Backward,Passenger,Female,31-50,3,Driver,Normal,Not a Pedestrian,Moving Backward,Slight Injury,False,6,45
1900-01-01 06:45:00,Wednesday,31-50,Male,Junior high school,Employee,Below 1yr,Lorry (41?100Q),Owner,5-10yrs,,Office areas,Undivided Two way,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Getting off,,,,,Driver,Normal,Not a Pedestrian,Overtaking,Slight Injury,False,6,45
1900-01-01 16:07:00,Tuesday,,Female,Junior high school,Employee,1-2yr,Automobile,Owner,Above 10yr,,Other,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,3,1,Overtaking,Driver or rider,Male,Under 18,3,Student,Normal,Not a Pedestrian,Changing lane to the left,Slight Injury,False,16,7
1900-01-01 16:07:00,Tuesday,31-50,Male,Elementary school,Employee,2-5yr,Public (13?45 seats),Owner,1-2yr,No defect,Other,other,Steep grade downward with mountainous terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Collision with roadside objects,3,1,Going straight,,,,,Driver,Normal,Not a Pedestrian,Changing lane to the right,Slight Injury,False,16,7
1900-01-01 16:07:00,Tuesday,31-50,Male,High school,Employee,1-2yr,Automobile,Owner,2-5yrs,,Office areas,One way,Steep grade downward with mountainous terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,3,1,Going straight,Driver or rider,Female,18-30,3,Self-employed,Normal,Not a Pedestrian,Overtaking,Slight Injury,False,16,7
1900-01-01 16:05:00,Saturday,Over 51,Male,Junior high school,Employee,5-10yr,Public (> 45 seats),Owner,,No defect,Residential areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Earth roads,Dry,Daylight,Normal,Rollover,2,1,Going straight,Driver or rider,Male,18-30,3,,,Not a Pedestrian,Overloading,Slight Injury,False,16,5
1900-01-01 16:05:00,Saturday,Under 18,Male,Junior high school,Employee,Below 1yr,Lorry (41?100Q),Owner,,No defect,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Collision with roadside objects,2,1,Reversing,Pedestrian,Male,18-30,3,,,Not a Pedestrian,Other,Slight Injury,False,16,5
1900-01-01 18:00:00,Saturday,Over 51,Male,High school,Employee,Above 10yr,Automobile,Organization,2-5yrs,,Residential areas,Undivided Two way,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,3,Getting off,Driver or rider,Male,18-30,3,Driver,Normal,Not a Pedestrian,No priority to vehicle,Fatal injury,True,18,0
1900-01-01 18:00:00,Saturday,Over 51,Male,Elementary school,Owner,5-10yr,Lorry (11?40Q),Owner,,No defect, Church areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,3,Going straight,,,,,Driver,Normal,Not a Pedestrian,Changing lane to the right,Fatal injury,True,18,0
1900-01-01 18:00:00,Saturday,Over 51,Male,Elementary school,Employee,Below 1yr,Public (13?45 seats),Governmental,,No defect,Residential areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,3,Going straight,Passenger,Female,Over 51,3,Driver,Normal,Not a Pedestrian,Moving Backward,Fatal injury,True,18,0
1900-01-01 18:00:00,Saturday,,Male,Junior high school,Employee,5-10yr,Public (13?45 seats),Owner,,No defect,Office areas,One way,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,3,Going straight,,,,,Driver,Normal,Not a Pedestrian,Changing lane to the left,Fatal injury,True,18,0
1900-01-01 14:35:00,Friday,31-50,Male,Elementary school,Owner,5-10yr,,Governmental,Below 1yr,No defect,Residential areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,3,3,Reversing,Driver or rider,Male,18-30,3,,,Not a Pedestrian,No priority to pedestrian,Slight Injury,False,14,35
1900-01-01 14:35:00,Friday,31-50,Male,Junior high school,Employee,2-5yr,Long lorry,Owner,,No defect,Other,One way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,3,3,Going straight,,,,,Driver,Normal,Not a Pedestrian,No distancing,Slight Injury,False,14,35
1900-01-01 14:35:00,Friday,31-50,Male,Junior high school,Employee,Above 10yr,Lorry (41?100Q),Owner,,, Industrial areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Collision with pedestrians,3,3,Stopping,Driver or rider,Male,18-30,3,Self-employed,Normal,Not a Pedestrian,No priority to vehicle,Slight Injury,False,14,35
1900-01-01 14:35:00,Friday,31-50,Male,Junior high school,Employee,5-10yr,Lorry (11?40Q),Owner,,, Church areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,3,3,Overtaking,,,,,Self-employed,Normal,Not a Pedestrian,No distancing,Slight Injury,False,14,35
1900-01-01 08:00:00,Wednesday,31-50,Male,High school,Employee,1-2yr,Lorry (41?100Q),Owner,2-5yrs,No defect,Residential areas,Undivided Two way,Steep grade downward with mountainous terrain,No junction,Asphalt roads,Wet or damp,Daylight,Other,Vehicle with vehicle collision,2,1,Going straight,Driver or rider,Male,31-50,3,Self-employed,Normal,Not a Pedestrian,No distancing,Slight Injury,False,8,0
1900-01-01 08:00:00,Wednesday,,Female,Junior high school,Employee,Above 10yr,Public (12 seats),,,,,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Earth roads,Wet or damp,Daylight,Other,Collision with roadside objects,2,1,Reversing,Driver or rider,Male,18-30,3,Driver,Normal,Not a Pedestrian,Moving Backward,Slight Injury,False,8,0
1900-01-01 12:53:00,Wednesday,,Male,Elementary school,Owner,2-5yr,,,,,,Two-way (divided with broken lines road marking),Tangent road with flat terrain,O Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,1,1,Going straight,,,,,Other,Normal,Not a Pedestrian,Changing lane to the right,Slight Injury,False,12,53
1900-01-01 16:55:00,Monday,,Male,Junior high school,Employee,5-10yr,Taxi,Owner,1-2yr,No defect,Office areas,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,,Vehicle with vehicle collision,1,1,Going straight,Driver or rider,Male,18-30,3,,,Not a Pedestrian,No priority to pedestrian,Slight Injury,False,16,55
